,id,Division,Jira_ticket,State,Name,Notes,Merge,Legacy_URL,New_URL,Page_title
383,384,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Content Review,Jim,,,https://finance.mo.gov/banks/,https://finance-new.mo.gov/topic/111,Banks & Trust Section
384,385,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Client Review,DCI,,,https://finance.mo.gov/banks/bankcharterapp.php,https://finance-new.mo.gov/bank-charter-application,Bank Charter Application
385,386,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Content Review,Jim,,,https://finance.mo.gov/banks/board-meeting.php,https://finance-new.mo.gov/topic/111/state-banking-board,State Banking Board
386,387,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/branchapp.php,,Bank Branch Application
387,388,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Content Review,Jim,,,https://finance.mo.gov/banks/bt_forms.php,https://finance-new.mo.gov/topic/111/banks-trust-forms-and-requirements,Banks & Trust Forms and Requirements
388,389,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/fedlaws.php,,Federal Banking Laws and Regulations
389,390,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/gramm.php,,Gramm-Leach-Bliley - Financial Modernization Act of 1999
390,391,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/insagency.php,,Bank Insurance Agency Activities Summary
391,392,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/laws.php,,Banks & Trust Laws and Regulations
392,393,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/modernization.php,,Financial Modernization in Missouri
393,394,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/molaws.php,,Missouri Banking Laws and Regulations
394,395,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/nondepositapp.php,,Nondeposit Trust Application
395,396,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,Manual migration,,https://finance.mo.gov/banks/powers.php,,"Section 362.106 ""Wild Card "" Provisions"
396,397,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/securities.php,,Bank Securities Brokerage Summary
397,398,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Content Review,Jim,,,https://finance.mo.gov/banks/service-of-process.php,https://finance-new.mo.gov/topic/111/bank-trust-service-process,Bank & Trust Service of Process
398,399,Finance,https://portland-webworks.atlassian.net/browse/MDCI-258,Backlog,,,,https://finance.mo.gov/banks/statutes.php,,Bank Charter Statutes
399,400,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Content Review,,Using a feature for the section. Will the title and CTA in features be optional in the future? If not what component instead should be used here?,,https://finance.mo.gov/commissioner/,https://finance-new.mo.gov/topic/1/about-commissioner,About the Commissioner
400,401,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/,https://finance-new.mo.gov/consumer-credit-laws-and-regulations,Consumer Credit Lenders
401,402,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,Merged with Consumer Credit Licensing topic page (https://finance-new.mo.gov/consumer-credit-licensing),Merge ⬆️,https://finance.mo.gov/consumercredit/apr.php,https://finance-new.mo.gov/consumer-credit-licensing,APR Calculation Formula
402,403,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/consumer-legal-funding.php,https://finance-new.mo.gov/consumer-credit-licensing/consumer-legal-funding,Consumer Legal Funding
403,404,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/creditservice.php,https://finance-new.mo.gov/consumer-credit-licensing/credit-service-organizations,Credit Service Organizations
404,405,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,Merged with Consumer Credit Licensing topic page (https://finance-new.mo.gov/consumer-credit-licensing),Merge ⬆️,https://finance.mo.gov/consumercredit/debtadjuster.php,https://finance-new.mo.gov/consumer-credit-licensing,Debt Adjusters
405,406,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/ewa.php,https://finance-new.mo.gov/consumer-credit-licensing/earned-wage-access-ewa,Earned Wage Access Services Provider
406,407,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/financing.php,https://finance-new.mo.gov/consumer-credit-licensing/missouri-financing-institutions,Missouri Financing Institutions
407,408,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/installlenders.php,https://finance-new.mo.gov/topic/26/consumer-installment-lenders,Consumer Installment Lenders
408,409,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/laws.php,https://finance-new.mo.gov/consumer-credit-laws-and-regulations,Consumer Credit Laws and Regulations
409,410,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,Merging with /consumercredit (parent page on legacy site),Merge ⬆️,https://finance.mo.gov/consumercredit/licensing.php,https://finance-new.mo.gov/topic/26,Consumer Credit Licensing Information
410,411,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/moneyorder.php,https://finance-new.mo.gov/topic/26/money-ordermoney-transmitter,Money Order/Money Transmitter
411,412,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,Merged with Consumer Credit Licensing topic page (https://finance-new.mo.gov/topic/26),Merge ⬆️,https://finance.mo.gov/consumercredit/pawn-shops.php,https://finance-new.mo.gov/topic/26,Pawnshops
412,413,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/paydaylenders.php,https://finance-new.mo.gov/consumer-credit-licensing/payday-lenders,Payday Lenders
413,414,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/premfinancing.php,https://finance-new.mo.gov/consumer-credit-licensing/premium-finance-companies,Premium Finance Companies
414,415,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/smallloan.php,https://finance-new.mo.gov/topic/26/small-loan-companies,Small Loan Companies
415,416,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/titlelenders.php,https://finance-new.mo.gov/topic/26/title-lenders,Title Lenders
416,417,Finance,https://portland-webworks.atlassian.net/browse/MDCI-265,Client Review,DCI,,,https://finance.mo.gov/consumercredit/vehiclesales.php,https://finance-new.mo.gov/consumer-credit-licensing/motor-vehicle-time-sales,Motor Vehicle Time Sales
417,418,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,In Progress,DaVaris,Converted this to a landing page topic,,https://finance.mo.gov/consumers/,https://finance-new.mo.gov/topic/101,Consumer Complaints
418,419,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,Done,DaVaris,Merged with complaints landing page,,https://finance.mo.gov/consumers/consumer_complaint.php,,File a Complaint
419,420,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,Client Review,Jim,Planned webform,,https://finance.mo.gov/consumers/complaint/complaintform.php,https://finance-new.mo.gov/missouri-division-finance-complaint-form,Missouri Division of Finance Complaint Form
420,421,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,Done,DaVaris,Merged with complaints landing page,,https://finance.mo.gov/consumers/debt_collection.php,,Debt Collection
421,422,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,Content Review,Jim,,,https://finance.mo.gov/consumers/fair_credit.php,https://finance-new.mo.gov/fair-credit-billing,Fair Credit Billing - Your Credit Card Rights
422,423,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,Content Review,Jim,,,https://finance.mo.gov/consumers/mortgage_loans.php,https://finance-new.mo.gov/topic/56,Mortgage Loans - What to know before you buy
423,424,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,Done,DaVaris,Merged with complaints landing page,,https://finance.mo.gov/consumers/usury_law.php,,Usury Law: what loans are covered?
424,425,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Content Review,Jim,,,https://finance.mo.gov/contact/,https://finance-new.mo.gov/contact-us,Contact Us
425,426,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/banks_contact.php,,Banks & Trust Section - Contact
426,427,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/boards_commissions.php,,Regulatory Boards and Commissions
427,428,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/cc_contact.php,,Consumer Credit
428,429,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/central_mo.php,,Banks & Trust - Central Missouri District
429,430,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/central.php,,Central Office Staff
430,431,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/kansas_city.php,,Banks & Trust - Kansas City District
431,432,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/mb_contact.php,,Mortgage Licensing
432,433,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/southeast_mo.php,,Banks & Trust - Southeast Missouri District
433,434,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/springfield.php,,Banks & Trust - Springfield District
434,435,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/st_louis.php,,Banks & Trust - St. Louis District
435,436,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Done,,merged on contact us accordion,,https://finance.mo.gov/contact/trust.php,,Trust Section
436,437,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Content Review,Jim,,,https://finance.mo.gov/jobs/,https://finance-new.mo.gov/jobs,Employment Opportunities
437,438,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Backlog,,Planned integration/auto migration,,http://finance.mo.gov/licenseesearch,,Bank & Licensee Search
438,439,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Backlog,,Planned integration/auto migration,,https://finance.mo.gov/licensee/search,,Bank & Licensee Search
439,440,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Content Review,Jim,,,https://finance.mo.gov/links.php,https://finance-new.mo.gov/links,Financial Regulator/Industry Links
440,441,Finance,https://portland-webworks.atlassian.net/browse/MDCI-285,In Progress,DaVaris,,,https://finance.mo.gov/mortgage/,https://finance-new.mo.gov/topic/81,Mortgage Licensing Section
441,442,Finance,https://portland-webworks.atlassian.net/browse/MDCI-285,Done,,Merged with mortgage licensing landing page,,https://finance.mo.gov/mortgage/FAQs.php,,Mortgage Licensing FAQs
442,443,Finance,https://portland-webworks.atlassian.net/browse/MDCI-285,Done,,Merged with mortgage licensing landing page,,https://finance.mo.gov/mortgage/laws.php,,Mortgage Licensing Laws and Regulations
443,444,Finance,https://portland-webworks.atlassian.net/browse/MDCI-285,In Progress,DaVaris,,,https://finance.mo.gov/mortgage/licensing.php,https://finance-new.mo.gov/topic/81/mortgage-licensing-forms-requirements,Mortgage Licensing Forms & Requirements
444,445,Finance,https://portland-webworks.atlassian.net/browse/MDCI-285,Backlog,,,,https://finance.mo.gov/mortgage/MortgageLicensingRenewal.php,,Mortgage Originator Renewal
445,446,Finance,https://portland-webworks.atlassian.net/browse/MDCI-285,Backlog,,,,https://finance.mo.gov/mortgage/SuretyBondSchedule.php,,Surety Bond Schedule
446,447,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Content Review,,,,https://finance.mo.gov/reports/,https://finance-new.mo.gov/publications-and-reports,Publications and Reports
447,448,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,In Progress,Alex,Manual migration,,https://finance.mo.gov/reports/actions.php,https://finance-new.mo.gov/publications-and-reports/removal-and-prohibition-orders,Removal and Prohibition Orders
448,449,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/banks/service-of-process.php,,Finance News
449,450,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/year/2018,,Finance News
450,451,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/year/2019,,Finance News
451,452,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/year/2020,,Finance News
452,453,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/year/2021,,Finance News
453,454,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/year/2022,,Finance News
454,455,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive/year/2023,,Finance News
455,456,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/,,Finance News
456,457,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/archive,,Finance News
457,458,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/4351ce07-f85d-4e6e-8684-23bd4878d5bb,,Finance News
458,459,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/a1e9fec1-9c2a-4668-b38e-5e8055113405,,Finance News
459,460,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/aaa5c90d-e32f-451b-8441-c4cd8da05c63,,Finance News
460,461,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/0bc026ba-b6ff-42b7-9830-4c64a4376d8f,,Finance News
461,462,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/45772289-b742-4f9c-8d4b-eb55a2781356,,Finance News
462,463,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/6738633f-1eba-4b49-a80b-c67bab0859d6,,Finance News
463,464,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Each news item is manually migrated using the news content type,,https://finance.mo.gov/news/newsitem/uuid/f29f0e39-448f-47d5-975f-530c214364f1,,Finance News
464,465,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Client Review,DCI,,,https://finance.mo.gov/reports/feeschedule.php,https://finance-new.mo.gov/publications-and-reports/dof-fee-schedule,DOF Fee Schedule
465,466,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Planned integration/auto migration,,https://finance.mo.gov/reports/bulletin.php,https://finance-new.mo.gov/publications-and-reports/weekly-bulletins,Weekly Bulletins
466,467,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Client Review,DCI,,,https://finance.mo.gov/reports/legislation.php,https://finance-new.mo.gov/publications-and-reports/legislative-changes,Legislative Changes
467,468,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Client Review,DCI,,,https://finance.mo.gov/reports/paydaysurveys.php,https://finance-new.mo.gov/publications-and-reports/payday-lender-surveys,Payday Lender Surveys
468,469,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Backlog,DCI,Manual migration,,https://finance.mo.gov/reports/quarterlyabstract.php,https://finance-new.mo.gov/publications-and-reports/quarterly-abstract,Quarterly Abstract
469,470,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,Client Review,DCI,Manual migration,,https://finance.mo.gov/reports/survey.php,https://finance-new.mo.gov/publications-and-reports/examiners-banking-practices-survey,Examiners banking practices survey
470,471,Finance,https://portland-webworks.atlassian.net/browse/MDCI-275,In Progress,Sarah P,,,https://finance.mo.gov/reports/usuryrate.php,https://finance-new.mo.gov/publications-and-reports/general-usury-rate-and-market-rate,General Usury Rate and Market Rate
471,472,Finance,https://portland-webworks.atlassian.net/browse/MDCI-264,In Progress,DaVaris,,,https://finance.mo.gov/safedeposits.php,https://finance-new.mo.gov/topic/46,Are My Deposits Safe?
472,473,Finance,https://portland-webworks.atlassian.net/browse/MDCI-256,Blocked,Jim,Pending homepage changes,,http://finance.mo.gov/,https://finance-new.mo.gov/,Missouri Division of Finance
473,474,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Client Review,DCI,,,https://cu.mo.gov/about.php,https://cu-new.mo.gov/topic/31,About Us
474,475,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Done,DCI,Merge with the About the division content,Merge ⬆️,https://cu.mo.gov/director.php,,About Director Kenneth J. Bonnot
475,476,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Merged w/ bulletin page,Merge ⬇️,https://cu.mo.gov/bulletin/archives_2021.php,,2021 Archived Bulletins
476,477,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Merged w/ bulletin page,Merge ⬇️,https://cu.mo.gov/bulletin/archives_2022.php,,2022 Archived Bulletins
477,478,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,In Progress,DCI,,,https://cu.mo.gov/bulletin/,https://cu-new.mo.gov/topic/6,Bulletins
478,479,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Client Review,DCI,This should a page not a topic and it should be a resource of about,,https://cu.mo.gov/contact.php,https://cu-new.mo.gov/contact-us,Contact Us
479,480,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,Manual migration,,https://cu.mo.gov/forms.php,https://cu-new.mo.gov/topic/66,Forms
480,481,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,,,https://cu.mo.gov/laws.php,https://cu-new.mo.gov/topic/61,Laws and Regulations
481,482,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Done,DCI,Planned integration/auto migration,,https://cu.mo.gov/licenseeSearch,http://cu-new.mo.gov/topic/46,Credit Union Search
482,483,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/archive/year/2017,,Credit Union News
483,484,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/newsitem/uuid/dad066af-a870-4489-a713-fa6d3c33c3f3,,Credit Union News
484,485,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/archive/year/2020,,Credit Union News
485,486,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/archive/year/2021,,Credit Union News
486,487,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/archive/year/2023,,Credit Union News
487,488,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/newsitem/uuid/2965169e-3699-4d21-ab7f-3702054ece97,,Credit Union News
488,489,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,DCI,Manual migration - each item on this page is migrated using the News content type.,,https://cu.mo.gov/news/,https://cu-new.mo.gov/topic/81,Credit Union News
489,490,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Client Review,DCI,,,https://cu.mo.gov/callreportprocess.php,https://cu-new.mo.gov/topic/76,Call Report Process
490,491,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,In Progress,DCI,Reports need to be migrated,,https://cu.mo.gov/consol_reports.php,https://cu-new.mo.gov/reports,Credit Union Consolidated Reports
491,492,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,Moved to homepage,,https://cu.mo.gov/safedeposits.php,https://cu-new.mo.gov,Safe Deposits
492,493,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,Combined this content from this page inside of laws and regulation,,https://cu.mo.gov/links.php,https://cu-new.mo.gov/laws-and-regulations,Regulator and Industry Links
493,494,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Client Review,DCI,,,https://cu.mo.gov/,https://cu-new.mo.gov/homepage,Missouri Division of Credit Unions
494,495,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,,,https://cu.mo.gov/complaints/CUcomplaint.php?/complaints/index.php,https://cu-new.mo.gov/topic/41,Credit Union Consumer Complaints
495,496,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Done,,Duplicate page,,https://cu.mo.gov/about.php,,About Us
496,497,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Done,,Duplicate page,,https://cu.mo.gov/director.php,,About Director Kenneth J. Bonnot
497,498,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate page,,https://cu.mo.gov/bulletin/archives_2021.php,,2021 Archived Bulletins
498,499,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate page,,https://cu.mo.gov/bulletin/archives_2022.php,,2022 Archived Bulletins
499,500,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate page,,https://cu.mo.gov/bulletin/,,Bulletins
500,501,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Done,,Duplicate,,https://cu.mo.gov/contact.php,,Contact Us
501,502,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,Manual migration,,https://cu.mo.gov/forms.php,https://cu-new.mo.gov/topic/66,Forms
502,503,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Client Review,DCI,,,https://cu.mo.gov/laws.php,https://cu-new.mo.gov/topic/61,Laws and Regulations
503,504,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Done,,Duplicate,,https://cu.mo.gov/licenseeSearch,,Credit Union Search
504,505,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/archive/year/2017,,Credit Union News
505,506,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/newsitem/uuid/dad066af-a870-4489-a713-fa6d3c33c3f3,,Credit Union News
506,507,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/archive/year/2020,,Credit Union News
507,508,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/archive/year/2021,,Credit Union News
508,509,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/archive/year/2023,,Credit Union News
509,510,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/newsitem/uuid/2965169e-3699-4d21-ab7f-3702054ece97,,Credit Union News
510,511,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/news/,,Credit Union News
511,512,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/callreportprocess.php,,Call Report Process
512,513,CU,https://portland-webworks.atlassian.net/browse/MDCI-252,Done,,Duplicate,,https://cu.mo.gov/consol_reports.php,,Credit Union Consolidated Reports
513,514,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Done,,Duplicate,,https://cu.mo.gov/safedeposits.php,,Safe Deposits
514,515,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Done,,Duplicate,,https://cu.mo.gov/links.php,,Regulator and Industry Links
515,516,CU,https://portland-webworks.atlassian.net/browse/MDCI-253,Done,,Duplicate,,https://cu.mo.gov/,,Missouri Division of Credit Unions
516,517,CU,https://portland-webworks.atlassian.net/browse/MDCI-254,Done,Jim,Duplicate,,https://cu.mo.gov/complaints/CUcomplaint.php?/complaints/index.php,,Credit Union Consumer Complaints
517,518,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Client Review,DCI,"We are applying a focus assist for images like the headshot to prevent it from being cropped. Also we tweaked the title so that the Director's name is in the page title. The first section on the page is simply titled 'About the Director', and her name is in the first paragraph. This is to keep her name from wrapping oddly in the component title, but can be changed at DCI's discretion. ",,https://dci.mo.gov/director.php,https://dci-new.mo.gov/topic/16/about-director,About the Director
518,519,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Client Review,DCI,,,https://dci.mo.gov/contact.php,https://dci-new.mo.gov/topic/16/contact-us,Contact Us
519,520,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Client Review,DCI,,,https://dci.mo.gov/about.php,https://dci-new.mo.gov/topic/16,About DCI
520,521,DCI,https://portland-webworks.atlassian.net/browse/MDCI-251,Client Review,DCI,Blocked pending style updates,,https://dci.mo.gov/bids/,https://dci-new.mo.gov/topic/16/purchasing,DCI Purchasing
521,522,DCI,https://portland-webworks.atlassian.net/browse/MDCI-246,Client Review,DCI,Migrated content to the Consumer complaints topic,,https://dci.mo.gov/complaints/,https://dci-new.mo.gov/topic/36,Consumer Complaints
522,523,DCI,https://portland-webworks.atlassian.net/browse/MDCI-246,Client Review,DCI,migrated content to forms topic - Need images ,,https://dci.mo.gov/forms/,https://dci-new.mo.gov/topic/41,Industry Forms
523,524,DCI,https://portland-webworks.atlassian.net/browse/MDCI-246,Client Review,DCI,Page moved to Licensing topic,,https://dci.mo.gov/licensing/,https://dci-new.mo.gov/topic/21,Licensing
524,525,DCI,https://portland-webworks.atlassian.net/browse/MDCI-246,Client Review,DCI,Page moved to Licensing topic,,https://dci.mo.gov/licensing/veterans_reimbursement.php,https://dci-new.mo.gov/veterans-reimbursement-licensing-exams,Veterans Reimbursement for Licensing Exams
525,526,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Done,DCI,Merged w/ contact us page,,https://dci.mo.gov/map.php,,Map to DCI Main Office
526,527,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Done,DCI,Merged w/ contact us page,,https://dci.mo.gov/PRMap.php,,Map to Division of Professional Registration Main Office
527,528,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Done,DCI,Merged w/ contact us page,,https://dci.mo.gov/CUMap.php,,Map to Division of Credit Unions Main Office
